Date,Cloudy test,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,RMSE,CRMSE,BIAS,Rs,pval
6/17/16 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,57.81282859,48.79115146,-31.01204104,0.998264291,3.10E-58
6/18/16 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,220.9215783,207.1862663,76.68242829,0.936349966,1.53E-22
6/19/16 12:00,0,7/7/17 12:00,6/21/16 12:00,7/8/17 12:00,8/14/15 12:00,8/13/15 12:00,6/28/15 12:00,7/24/14 12:00,9/26/14 12:00,7/29/14 12:00,6/26/17 12:00,8/27/14 12:00,8/29/14 12:00,8/30/17 12:00,7/5/14 12:00,7/24/16 12:00,39.54105127,28.54305889,-27.36400053,0.999305716,2.21E-67
6/20/16 12:00,0,9/11/14 12:00,6/26/17 12:00,8/15/15 12:00,7/8/17 12:00,9/25/16 12:00,9/14/14 12:00,8/16/14 12:00,8/17/14 12:00,9/25/14 12:00,6/19/16 12:00,9/12/14 12:00,7/9/17 12:00,9/29/16 12:00,6/21/16 12:00,7/7/17 12:00,34.54742724,25.285908,-23.54033954,0.999334626,8.31E-68
6/21/16 12:00,0,7/7/17 12:00,6/19/16 12:00,7/8/17 12:00,8/14/15 12:00,8/13/15 12:00,7/24/14 12:00,6/28/15 12:00,7/24/16 12:00,8/29/14 12:00,9/26/14 12:00,7/29/14 12:00,8/30/17 12:00,8/27/14 12:00,6/26/17 12:00,6/22/16 12:00,212.9730321,176.5774126,119.0711122,0.96184222,1.56E-27
6/22/16 12:00,0,9/1/17 12:00,9/11/17 12:00,6/21/16 12:00,8/14/15 12:00,7/7/17 12:00,6/19/16 12:00,7/24/14 12:00,8/17/17 12:00,7/8/17 12:00,8/13/15 12:00,6/28/15 12:00,9/26/14 12:00,9/2/17 12:00,7/23/16 12:00,7/29/14 12:00,46.51372189,44.74662344,-12.69905568,0.99884286,2.78E-62
6/23/16 12:00,2,8/19/15 12:00,7/8/16 12:00,8/19/17 12:00,7/15/16 12:00,7/13/16 12:00,7/14/15 12:00,8/1/15 12:00,6/29/14 12:00,8/13/17 12:00,6/6/14 12:00,8/14/17 12:00,8/20/17 12:00,8/24/17 12:00,8/3/15 12:00,7/28/15 12:00,57.61211334,47.29702719,-32.89600011,0.998727146,2.49E-61
6/24/16 12:00,2,7/3/14 12:00,6/3/17 12:00,7/14/16 12:00,8/26/17 12:00,6/25/14 12:00,8/13/17 12:00,7/3/16 12:00,9/2/16 12:00,7/7/16 12:00,6/21/15 12:00,6/10/14 12:00,7/2/14 12:00,7/16/16 12:00,8/1/15 12:00,6/5/17 12:00,57.17962054,50.76898015,-26.30626654,0.997801435,7.10E-56
6/25/16 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,49.60482474,43.5204741,-23.80350755,0.99884286,2.78E-62
6/26/16 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,55.81622838,47.81385504,-28.79733697,0.998524605,7.41E-60
6/27/16 12:00,2,8/28/17 12:00,6/25/17 12:00,6/21/17 12:00,8/27/17 12:00,6/20/17 12:00,7/5/17 12:00,6/8/15 12:00,6/28/16 12:00,8/12/15 12:00,9/10/16 12:00,8/11/17 12:00,6/9/14 12:00,8/18/16 12:00,9/18/16 12:00,8/14/16 12:00,26.23405198,19.95679824,-17.0279678,0.999652858,2.64E-74
6/28/16 12:00,2,8/28/17 12:00,8/27/17 12:00,6/26/15 12:00,7/4/17 12:00,6/18/15 12:00,6/21/17 12:00,9/10/16 12:00,8/12/15 12:00,9/7/16 12:00,9/23/14 12:00,7/17/16 12:00,8/24/15 12:00,8/16/16 12:00,6/20/17 12:00,8/22/16 12:00,20.98527338,17.0300077,-12.26215873,0.999537144,1.97E-71
6/29/16 12:00,2,7/9/14 12:00,8/13/17 12:00,8/25/16 12:00,8/18/16 12:00,7/3/14 12:00,6/5/16 12:00,8/23/15 12:00,8/11/15 12:00,6/26/15 12:00,8/2/15 12:00,7/4/15 12:00,7/2/14 12:00,8/24/15 12:00,7/17/16 12:00,7/17/15 12:00,59.44144695,51.10545141,-30.35652238,0.998264291,3.10E-58
6/30/16 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/28/16 12:00,45.40414991,45.26122064,3.599824278,0.992829968,4.33E-44
7/1/16 12:00,2,8/12/17 12:00,7/3/16 12:00,7/3/14 12:00,7/2/14 12:00,7/29/15 12:00,8/1/15 12:00,7/18/16 12:00,8/13/17 12:00,8/26/17 12:00,8/24/15 12:00,8/24/17 12:00,7/9/14 12:00,6/29/14 12:00,8/1/14 12:00,8/2/15 12:00,65.99542843,64.72931312,12.86516991,0.995834298,1.68E-49
7/2/16 12:00,2,7/7/16 12:00,7/5/16 12:00,7/16/16 12:00,7/14/16 12:00,6/21/15 12:00,9/2/16 12:00,6/24/16 12:00,7/3/16 12:00,6/15/16 12:00,6/23/14 12:00,7/6/16 12:00,8/13/17 12:00,8/9/15 12:00,7/16/15 12:00,6/12/14 12:00,24.13822226,24.13226014,-0.536464779,0.998727146,2.49E-61
7/3/16 12:00,2,7/3/14 12:00,7/1/16 12:00,7/2/14 12:00,8/13/17 12:00,6/10/14 12:00,6/29/14 12:00,9/2/16 12:00,5/27/14 12:00,6/23/14 12:00,8/1/15 12:00,7/16/16 12:00,8/26/17 12:00,8/24/17 12:00,7/7/16 12:00,7/18/16 12:00,24.13662769,21.93045557,-10.08126552,0.999074288,1.65E-64
7/4/16 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,39.14393349,36.82634768,-13.26904842,0.998495719,1.16E-59
7/5/16 12:00,2,7/7/16 12:00,7/16/16 12:00,8/7/15 12:00,7/6/16 12:00,7/10/14 12:00,7/8/16 12:00,9/2/16 12:00,7/15/16 12:00,6/12/14 12:00,8/13/17 12:00,6/22/14 12:00,8/14/17 12:00,8/9/15 12:00,7/2/16 12:00,6/23/14 12:00,16.03544665,14.76629206,-6.252372987,0.999074288,1.65E-64
7/6/16 12:00,2,7/12/16 12:00,7/5/16 12:00,8/9/16 12:00,7/10/14 12:00,7/7/16 12:00,7/8/16 12:00,8/7/15 12:00,6/25/14 12:00,7/16/16 12:00,7/27/15 12:00,8/14/17 12:00,6/12/14 12:00,7/16/15 12:00,6/22/14 12:00,8/8/15 12:00,8.660203148,8.612896254,-0.903956137,0.999884286,2.81E-85
7/7/16 12:00,2,7/5/16 12:00,7/16/16 12:00,7/8/16 12:00,9/2/16 12:00,7/14/16 12:00,6/23/14 12:00,8/13/17 12:00,6/12/14 12:00,7/10/14 12:00,7/15/16 12:00,7/6/16 12:00,8/14/17 12:00,6/22/14 12:00,7/13/16 12:00,7/3/14 12:00,13.92791879,13.88696982,1.067235179,0.999537144,1.97E-71
7/8/16 12:00,2,6/23/16 12:00,8/19/15 12:00,7/15/16 12:00,7/13/16 12:00,7/16/16 12:00,8/19/17 12:00,7/7/16 12:00,7/10/14 12:00,8/1/15 12:00,8/7/15 12:00,8/13/17 12:00,8/14/17 12:00,8/24/17 12:00,8/20/17 12:00,6/23/14 12:00,48.73720747,38.94699656,-29.29926366,0.998958574,2.47E-63
7/9/16 12:00,1,7/19/16 12:00,7/29/17 12:00,7/12/17 12:00,7/17/17 12:00,8/10/16 12:00,8/17/15 12:00,9/9/17 12:00,6/18/17 12:00,6/28/14 12:00,9/5/14 12:00,7/16/17 12:00,9/3/15 12:00,8/7/14 12:00,5/26/14 12:00,5/5/14 12:00,24.75422712,24.32112192,-4.610291627,0.999305716,2.21E-67
7/10/16 12:00,2,7/13/16 12:00,7/15/16 12:00,7/18/16 12:00,6/23/16 12:00,9/1/14 12:00,8/19/15 12:00,7/28/15 12:00,7/8/16 12:00,8/10/17 12:00,8/3/15 12:00,8/1/14 12:00,8/1/15 12:00,7/3/14 12:00,7/14/16 12:00,9/1/16 12:00,32.80810022,29.78449587,-13.75700714,0.993906622,1.04E-45
7/11/16 12:00,2,7/25/14 12:00,6/24/14 12:00,6/20/15 12:00,9/1/14 12:00,7/10/16 12:00,8/18/15 12:00,6/3/14 12:00,9/8/17 12:00,6/17/14 12:00,8/29/16 12:00,6/15/14 12:00,7/2/16 12:00,7/3/17 12:00,6/7/17 12:00,5/18/14 12:00,36.73318471,30.31656319,-20.74205524,0.992626714,8.21E-44
7/12/16 12:00,2,7/6/16 12:00,6/25/14 12:00,7/8/16 12:00,8/9/16 12:00,7/7/16 12:00,8/14/17 12:00,6/12/14 12:00,8/20/17 12:00,6/1/15 12:00,6/22/14 12:00,6/23/14 12:00,6/23/16 12:00,6/14/14 12:00,7/27/15 12:00,5/29/14 12:00,14.60288664,14.60205965,-0.155409956,0.994139332,4.24E-46
7/13/16 12:00,2,7/15/16 12:00,6/23/16 12:00,7/8/16 12:00,6/6/14 12:00,7/14/16 12:00,7/28/15 12:00,8/19/15 12:00,7/7/16 12:00,7/14/15 12:00,7/3/14 12:00,6/23/14 12:00,7/10/16 12:00,8/19/17 12:00,8/1/15 12:00,8/13/17 12:00,23.75158365,21.86746933,-9.271003788,0.999305716,2.21E-67
7/14/16 12:00,2,7/3/14 12:00,7/13/16 12:00,7/15/16 12:00,7/7/16 12:00,8/13/17 12:00,8/1/15 12:00,7/16/16 12:00,7/8/16 12:00,6/24/16 12:00,8/19/15 12:00,7/9/14 12:00,8/3/15 12:00,6/23/16 12:00,7/18/16 12:00,7/17/16 12:00,59.46013458,57.27018896,15.98852903,0.997454293,2.06E-54
7/15/16 12:00,2,8/19/15 12:00,7/8/16 12:00,6/23/16 12:00,7/13/16 12:00,7/14/16 12:00,8/3/15 12:00,7/16/16 12:00,8/1/15 12:00,7/28/15 12:00,7/7/16 12:00,8/13/17 12:00,8/7/15 12:00,7/18/16 12:00,7/3/14 12:00,7/10/16 12:00,21.50889841,21.50798217,-0.198528263,0.998987474,1.29E-63
7/16/16 12:00,2,7/7/16 12:00,8/1/15 12:00,7/10/14 12:00,8/13/17 12:00,7/5/16 12:00,7/8/16 12:00,7/2/14 12:00,8/7/15 12:00,9/2/16 12:00,8/19/15 12:00,7/15/16 12:00,7/3/14 12:00,7/14/16 12:00,8/3/15 12:00,7/9/14 12:00,30.71442008,28.44051739,-11.59795549,0.998712999,3.21E-61
7/17/16 12:00,2,8/24/15 12:00,8/23/15 12:00,6/26/15 12:00,7/3/14 12:00,7/14/16 12:00,8/13/17 12:00,7/9/14 12:00,8/3/15 12:00,7/18/16 12:00,8/1/15 12:00,7/16/16 12:00,7/2/14 12:00,7/17/15 12:00,7/28/17 12:00,7/15/16 12:00,30.31684025,26.46022071,-14.79755125,0.998946999,3.18E-63
7/18/16 12:00,2,8/10/17 12:00,8/3/15 12:00,7/9/14 12:00,8/8/17 12:00,8/30/14 12:00,7/3/14 12:00,8/12/17 12:00,8/1/15 12:00,6/25/15 12:00,7/1/16 12:00,8/22/17 12:00,9/1/16 12:00,7/8/14 12:00,8/13/17 12:00,7/14/16 12:00,46.41487118,40.78313368,-22.16024083,0.998010998,7.10E-57
7/19/16 12:00,1,7/29/17 12:00,8/17/15 12:00,7/16/17 12:00,7/9/16 12:00,7/13/14 12:00,9/9/17 12:00,8/13/16 12:00,7/12/17 12:00,7/6/17 12:00,7/17/17 12:00,6/18/17 12:00,8/28/16 12:00,9/18/14 12:00,7/18/17 12:00,8/2/16 12:00,23.4866231,17.72542492,-15.40878891,0.999649,3.41E-74
7/20/16 12:00,1,7/30/14 12:00,8/21/16 12:00,7/19/14 12:00,8/13/16 12:00,8/1/16 12:00,8/24/14 12:00,5/11/17 12:00,7/18/14 12:00,6/20/14 12:00,6/23/15 12:00,8/22/14 12:00,7/11/15 12:00,7/13/14 12:00,7/29/17 12:00,7/20/17 12:00,24.93255183,21.10705047,-13.27119291,0.998829999,3.59E-62
7/21/16 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,7/14/16 12:00,54.34042358,46.23528144,-28.55136398,0.997191997,1.96E-53
7/22/16 12:00,2,5/8/14 12:00,8/11/16 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,7/14/16 12:00,55.96181528,48.11505634,-28.57737081,0.997162665,2.49E-53
7/23/16 12:00,0,7/29/16 12:00,8/29/14 12:00,9/1/17 12:00,7/30/16 12:00,9/13/15 12:00,8/28/15 12:00,9/16/14 12:00,8/14/15 12:00,7/24/14 12:00,7/8/17 12:00,9/21/15 12:00,7/24/16 12:00,9/2/17 12:00,8/13/15 12:00,8/27/14 12:00,34.89586729,26.74802189,-22.41126679,0.999180999,9.86E-66
7/24/16 12:00,0,8/30/17 12:00,8/14/15 12:00,8/13/15 12:00,7/8/17 12:00,8/28/15 12:00,8/29/14 12:00,7/29/16 12:00,7/7/17 12:00,6/21/16 12:00,8/27/14 12:00,9/21/15 12:00,9/16/14 12:00,7/24/17 12:00,7/29/14 12:00,6/28/15 12:00,64.76858591,57.03175057,-30.69770591,0.999180999,9.86E-66
7/25/16 12:00,2,8/6/15 12:00,9/6/17 12:00,7/28/14 12:00,8/15/16 12:00,8/18/14 12:00,9/10/17 12:00,7/15/17 12:00,8/25/14 12:00,9/28/15 12:00,9/24/14 12:00,8/26/14 12:00,7/27/14 12:00,9/29/15 12:00,8/25/15 12:00,7/26/15 12:00,165.5694927,144.7618449,80.35711038,0.958932959,8.17E-27
7/26/16 12:00,0,8/27/15 12:00,9/7/14 12:00,9/25/14 12:00,8/15/15 12:00,7/18/15 12:00,9/14/14 12:00,8/16/14 12:00,9/7/15 12:00,9/8/15 12:00,7/6/14 12:00,7/9/17 12:00,9/11/14 12:00,8/17/14 12:00,7/19/17 12:00,9/9/15 12:00,45.84168238,37.96848542,-25.68762266,0.999180999,9.86E-66
7/27/16 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/28/16 12:00,24.85332871,24.78210748,-1.880185257,0.999766,3.04E-78
7/28/16 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/31/16 12:00,7/30/16 12:00,7/29/16 12:00,9/30/16 12:00,7/27/16 12:00,22.02642557,18.08368925,-12.57551615,1,0
7/29/16 12:00,0,8/28/15 12:00,9/16/14 12:00,9/21/15 12:00,8/13/15 12:00,8/14/15 12:00,7/24/16 12:00,8/27/14 12:00,8/29/14 12:00,7/8/17 12:00,7/24/17 12:00,7/30/17 12:00,7/23/16 12:00,9/13/15 12:00,7/29/14 12:00,7/30/16 12:00,36.29222645,30.28357253,-20.00077337,0.998566707,3.81E-60
7/30/16 12:00,0,9/13/15 12:00,7/29/16 12:00,7/23/16 12:00,7/30/17 12:00,9/11/17 12:00,9/1/17 12:00,8/28/15 12:00,9/16/14 12:00,9/21/15 12:00,9/2/17 12:00,9/12/15 12:00,8/27/14 12:00,8/13/15 12:00,7/29/14 12:00,6/22/16 12:00,64.18170595,64.08040613,3.604570633,0.996021996,5.83E-50
7/31/16 12:00,0,5/1/14 12:00,9/29/16 12:00,9/28/16 12:00,9/27/16 12:00,9/26/16 12:00,9/25/16 12:00,9/24/16 12:00,9/15/16 12:00,9/6/16 12:00,8/31/16 12:00,7/30/16 12:00,7/29/16 12:00,7/28/16 12:00,9/30/16 12:00,7/27/16 12:00,34.57571551,34.56002429,1.04154863,0.998595999,2.37E-60
8/1/16 12:00,1,7/19/14 12:00,8/22/14 12:00,7/20/17 12:00,7/7/14 12:00,8/21/16 12:00,9/18/14 12:00,7/18/17 12:00,7/12/14 12:00,7/30/14 12:00,9/17/15 12:00,8/24/14 12:00,7/20/16 12:00,8/2/16 12:00,7/18/14 12:00,7/13/14 12:00,23.5234035,19.19407293,-13.59919397,0.998829999,3.59E-62
8/2/16 12:00,1,7/29/17 12:00,9/18/14 12:00,7/20/17 12:00,8/3/16 12:00,7/12/17 12:00,8/17/15 12:00,7/19/16 12:00,7/17/17 12:00,8/13/16 12:00,7/9/16 12:00,7/18/17 12:00,8/1/16 12:00,9/9/17 12:00,8/21/16 12:00,7/16/14 12:00,16.17541886,15.41910288,-4.888296397,0.999532,2.54E-71
8/3/16 12:00,1,8/2/16 12:00,9/18/14 12:00,7/20/17 12:00,8/1/16 12:00,8/22/14 12:00,7/30/14 12:00,7/18/17 12:00,8/21/16 12:00,7/7/14 12:00,7/19/14 12:00,7/11/15 12:00,9/17/15 12:00,7/20/15 12:00,8/13/16 12:00,7/16/14 12:00,24.95661083,21.82908206,-12.09642925,0.998595999,2.37E-60
8/4/16 12:00,2,8/11/16 12:00,8/5/16 12:00,8/7/16 12:00,8/7/17 12:00,7/22/17 12:00,8/7/15 12:00,7/10/14 12:00,8/8/17 12:00,8/8/16 12:00,7/9/14 12:00,8/11/15 12:00,8/2/15 12:00,7/27/15 12:00,8/10/15 12:00,8/6/17 12:00,50.51825733,45.0091167,-22.94065686,0.997542998,9.12E-55
8/5/16 12:00,2,8/7/16 12:00,8/8/16 12:00,8/4/16 12:00,7/10/14 12:00,8/20/15 12:00,8/7/15 12:00,8/21/15 12:00,8/26/16 12:00,9/4/14 12:00,8/21/17 12:00,8/11/16 12:00,8/10/15 12:00,9/3/14 12:00,9/4/15 12:00,8/9/16 12:00,52.26521775,49.60963882,16.44800056,0.998127998,1.76E-57
8/6/16 12:00,2,9/3/14 12:00,7/7/15 12:00,8/21/17 12:00,9/2/15 12:00,7/11/14 12:00,8/5/16 12:00,8/7/16 12:00,7/5/15 12:00,8/8/16 12:00,8/21/15 12:00,8/7/15 12:00,8/9/15 12:00,8/20/15 12:00,7/10/14 12:00,8/13/14 12:00,29.2506088,28.26670242,-7.522742151,0.998917718,5.98E-63
8/7/16 12:00,2,8/8/16 12:00,7/10/14 12:00,8/5/16 12:00,8/7/15 12:00,8/20/15 12:00,8/26/16 12:00,9/2/16 12:00,8/13/17 12:00,7/16/16 12:00,7/2/14 12:00,8/25/16 12:00,8/21/15 12:00,7/9/14 12:00,8/14/17 12:00,8/21/17 12:00,61.66897573,57.590335,22.05483808,0.996548296,2.24E-51
8/8/16 12:00,2,8/7/16 12:00,8/20/15 12:00,8/5/16 12:00,8/21/15 12:00,7/10/14 12:00,8/26/16 12:00,9/2/16 12:00,8/7/15 12:00,7/2/14 12:00,8/13/17 12:00,8/25/16 12:00,7/16/16 12:00,7/9/14 12:00,6/11/14 12:00,8/21/17 12:00,101.6020954,90.49818881,46.18510156,0.991868018,7.75E-43
8/9/16 12:00,2,8/8/15 12:00,7/6/16 12:00,8/26/16 12:00,7/27/15 12:00,8/14/17 12:00,7/10/14 12:00,7/16/15 12:00,9/3/16 12:00,6/22/14 12:00,8/10/15 12:00,8/7/16 12:00,8/20/17 12:00,6/25/14 12:00,7/12/16 12:00,8/15/17 12:00,43.14752833,36.38435291,-23.19241393,0.999268728,7.28E-67
8/10/16 12:00,1,8/7/14 12:00,7/9/16 12:00,9/5/14 12:00,9/3/15 12:00,9/9/17 12:00,6/18/17 12:00,7/16/17 12:00,8/17/15 12:00,9/5/16 12:00,7/17/17 12:00,7/19/16 12:00,9/15/17 12:00,7/29/17 12:00,6/20/14 12:00,9/14/17 12:00,34.23080893,27.03216149,-21.00025061,0.999151725,2.21E-65
8/11/16 12:00,2,8/4/16 12:00,7/22/17 12:00,8/7/17 12:00,7/27/15 12:00,8/15/17 12:00,8/19/17 12:00,8/10/15 12:00,8/6/17 12:00,8/2/15 12:00,7/14/15 12:00,7/10/14 12:00,8/8/14 12:00,8/1/14 12:00,8/20/17 12:00,8/7/15 12:00,45.6085942,37.6509213,-25.74008528,0.999289268,3.78E-67
8/12/16 12:00,2,7/13/17 12:00,8/6/17 12:00,7/15/14 12:00,7/23/17 12:00,8/11/14 12:00,8/14/16 12:00,8/7/17 12:00,8/22/17 12:00,8/12/14 12:00,7/26/17 12:00,7/8/14 12:00,8/11/17 12:00,7/29/15 12:00,9/6/14 12:00,7/14/14 12:00,52.81561513,38.41225781,-36.24896759,0.999407723,5.72E-69
8/13/16 12:00,1,8/28/16 12:00,7/19/16 12:00,7/13/14 12:00,7/6/17 12:00,7/16/17 12:00,7/29/17 12:00,8/17/15 12:00,7/30/14 12:00,8/2/16 12:00,9/18/14 12:00,7/20/16 12:00,7/17/17 12:00,7/19/14 12:00,8/21/16 12:00,6/20/14 12:00,32.83855359,24.94099425,-21.3615872,0.999526179,3.38E-71
8/14/16 12:00,2,8/11/14 12:00,7/8/14 12:00,8/8/17 12:00,8/22/17 12:00,8/11/17 12:00,7/14/17 12:00,8/30/14 12:00,9/1/16 12:00,8/2/15 12:00,8/7/17 12:00,8/6/17 12:00,7/13/17 12:00,8/10/17 12:00,8/24/15 12:00,8/12/17 12:00,39.42504123,32.24964689,-22.67805439,0.999170813,1.31E-65
8/15/16 12:00,2,7/25/16 12:00,8/6/15 12:00,9/6/17 12:00,9/7/17 12:00,7/15/17 12:00,9/23/15 12:00,8/18/14 12:00,8/25/14 12:00,7/26/15 12:00,7/28/14 12:00,9/24/14 12:00,8/26/14 12:00,6/27/15 12:00,9/10/17 12:00,8/17/16 12:00,41.58410889,31.56543638,-27.07141182,1,0
8/16/16 12:00,2,6/27/15 12:00,6/28/16 12:00,8/12/15 12:00,8/28/17 12:00,9/23/14 12:00,8/15/16 12:00,9/10/16 12:00,9/7/17 12:00,8/27/17 12:00,8/29/16 12:00,9/7/16 12:00,6/21/17 12:00,7/4/17 12:00,8/18/14 12:00,6/22/15 12:00,33.88722541,25.36152468,-22.47525555,0.998933902,4.23E-63
8/17/16 12:00,2,8/5/14 12:00,9/7/17 12:00,9/23/14 12:00,9/23/15 12:00,8/25/14 12:00,8/26/14 12:00,6/4/14 12:00,8/20/16 12:00,7/13/15 12:00,9/7/16 12:00,8/6/15 12:00,7/4/17 12:00,8/15/14 12:00,8/22/16 12:00,7/26/15 12:00,14.08837265,12.7992939,-5.887301547,0.999289268,3.78E-67
8/18/16 12:00,2,8/3/15 12:00,8/8/17 12:00,7/9/14 12:00,7/8/14 12:00,6/25/15 12:00,8/25/16 12:00,8/10/17 12:00,8/29/16 12:00,9/10/16 12:00,8/22/17 12:00,7/18/16 12:00,6/29/16 12:00,8/2/15 12:00,6/26/15 12:00,8/30/14 12:00,28.74597928,25.16849286,-13.88806292,0.998578536,3.15E-60
8/19/16 12:00,2,8/24/16 12:00,8/18/17 12:00,7/3/15 12:00,8/22/16 12:00,7/14/15 12:00,7/13/17 12:00,9/7/16 12:00,7/20/14 12:00,8/22/17 12:00,7/24/15 12:00,7/11/17 12:00,9/5/17 12:00,9/22/14 12:00,8/30/14 12:00,7/8/14 12:00,30.416072,27.7595657,-12.43157061,0.999229996,2.39E-66
8/20/16 12:00,2,8/22/16 12:00,8/14/14 12:00,9/7/17 12:00,9/7/16 12:00,8/9/17 12:00,9/22/14 12:00,9/23/14 12:00,9/10/16 12:00,7/14/17 12:00,7/4/17 12:00,9/23/15 12:00,7/27/17 12:00,9/5/17 12:00,8/18/17 12:00,8/17/16 12:00,11.27186435,10.40365002,-4.338086238,0.999733468,6.07E-77
8/21/16 12:00,1,7/30/14 12:00,7/19/14 12:00,8/22/14 12:00,7/20/16 12:00,8/1/16 12:00,6/23/15 12:00,5/11/17 12:00,7/11/15 12:00,7/20/17 12:00,8/24/14 12:00,7/18/14 12:00,7/7/14 12:00,9/18/14 12:00,7/18/17 12:00,8/13/16 12:00,21.77418755,19.98382811,-8.646493931,0.999022715,5.73E-64
8/22/16 12:00,2,9/7/16 12:00,7/3/15 12:00,7/4/17 12:00,9/23/14 12:00,9/10/16 12:00,8/24/16 12:00,8/18/17 12:00,8/19/16 12:00,7/8/14 12:00,8/22/17 12:00,9/7/17 12:00,6/26/15 12:00,6/25/15 12:00,9/5/17 12:00,8/20/16 12:00,30.9913655,26.97150167,-15.26443033,0.999289268,3.78E-67
8/23/16 12:00,2,5/8/14 12:00,8/9/16 12:00,8/8/16 12:00,8/7/16 12:00,8/6/16 12:00,8/5/16 12:00,8/4/16 12:00,7/25/16 12:00,7/22/16 12:00,7/21/16 12:00,7/18/16 12:00,7/17/16 12:00,7/16/16 12:00,7/15/16 12:00,7/14/16 12:00,36.17502358,36.12003121,-1.993909753,0.998341625,1.09E-58
8/24/16 12:00,2,7/3/15 12:00,8/19/16 12:00,8/22/17 12:00,8/22/16 12:00,7/8/14 12:00,8/10/17 12:00,6/25/15 12:00,8/8/17 12:00,8/30/14 12:00,9/23/14 12:00,9/7/16 12:00,7/18/16 12:00,7/14/15 12:00,9/10/16 12:00,8/3/15 12:00,14.03406361,13.72261612,-2.940195305,0.999289268,3.78E-67
8/25/16 12:00,2,7/9/14 12:00,8/13/17 12:00,8/2/15 12:00,7/2/14 12:00,6/29/14 12:00,8/3/15 12:00,8/19/17 12:00,8/7/15 12:00,8/1/15 12:00,8/22/17 12:00,7/3/14 12:00,7/10/14 12:00,8/8/17 12:00,8/12/17 12:00,8/1/14 12:00,32.20023066,29.02160482,-13.94995728,0.998785797,8.41E-62
8/26/16 12:00,2,8/10/15 12:00,8/7/16 12:00,7/10/14 12:00,8/14/17 12:00,7/27/15 12:00,8/21/17 12:00,6/11/14 12:00,9/9/16 12:00,8/7/15 12:00,6/12/14 12:00,8/20/17 12:00,8/9/16 12:00,6/22/14 12:00,8/8/16 12:00,8/16/17 12:00,107.710888,99.25206142,41.84093323,0.986664832,6.39E-38
